status_change,on,PoolHeaterPhoton,"December 2, 2017 at 12:59AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 01:01AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 01:05AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 01:08AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 01:11AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 01:14AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 01:20AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 01:23AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 01:26AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 01:28AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 01:29AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 01:31AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 01:34AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 01:37AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 02:36AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 02:51AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 02:50AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 02:56AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 02:54AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 02:59AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:00AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:03AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:06AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:12AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:09AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:13AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:15AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:18AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:22AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:29AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:27AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:31AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:35AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:52AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:46AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:54AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 04:08AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 04:11AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 05:05AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 05:16AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 05:15AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 05:20AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 05:22AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 05:28AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 05:25AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 05:33AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 05:36AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 05:40AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 05:59AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 06:10AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 06:08AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 06:13AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 06:15AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 06:18AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 06:32AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 06:40AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 06:43AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 06:49AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 06:47AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 06:51AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 06:55AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 07:02AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 06:57AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 07:11AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 07:08AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 07:19AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 07:23AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 07:28AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 07:32AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 07:36AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 07:39AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 07:50AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 08:04AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 07:57AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 08:08AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 08:46AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 08:58AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:24AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 09:28AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 09:34AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:30AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 09:42AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:40AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:46AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 09:50AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:54AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 09:56AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 10:44AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 10:56AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 11:02AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 10:59AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 11:03AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 11:07AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 11:13AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 11:10AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 11:18AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 11:23AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 11:26AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 11:33AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 11:30AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 12:10PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 01:00PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 01:15PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 01:18PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 01:23PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 01:27PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 01:24PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 01:29PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 01:40PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 01:36PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 01:46PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 01:44PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 01:50PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 01:53PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 01:59PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 01:56PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 02:02PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 02:10PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 02:20PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 02:16PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 02:24PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 02:29PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 02:27PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 02:30PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 02:33PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 02:35PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 02:40PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 02:38PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 02:43PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 02:47PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 02:52PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 02:50PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 02:54PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 02:57PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:01PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 02:59PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:04PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:07PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:10PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:19PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:15PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:20PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:22PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:26PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:31PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:24PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:29PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 03:34PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 03:37PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 04:03PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 04:22PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 04:19PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 04:24PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 04:32PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 04:38PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 04:43PM"
